no,EIP,EIP_BB3,EIP_BB5,EIP_BB9,EIP_BB11,pips,pips_1SC,pips_2SC,pips_8SC,pips_4PQ,pips_5PQ,pips_6PQ,pips_8PQ,pips_9PQ,pips_10PQ,tap,mana
1.0,1.0967263322094454,1.1012557490787716,1.0967263322094454,1.0967263322094454,1.0967263322094454,1.074944916787839,1.077247723121403,1.0733553877836972,1.074030567214218,1.074944916787839,1.073964954166111,1.0712811688435382,1.0745321895497464,1.076204264001507,1.074944916787839,1.0534725176573179,1.098360308762305
1.0,1.129285676512583,1.11948676667313,1.129285676512583,1.129285676512583,1.129285676512583,1.0801442318050325,1.0806240904719655,1.0796134493612004,1.0769869576372935,1.0801442318050325,1.0792883206317683,1.0782953069822374,1.079915074808987,1.0792941964521796,1.0801442318050325,1.0549565483080576,1.1065012035638808
1.0,1.0990221993649851,1.0954897393040117,1.0990221993649851,1.0990221993649851,1.0990221993649851,1.0737588992497065,1.0726279018581917,1.0722138565703538,1.0732969118759086,1.0737588992497065,1.0720656719410224,1.074379967181463,1.0721920647130994,1.0728109534591304,1.0737588992497065,1.051768736094071,1.087965010993992
1.0,1.1243609612555172,1.12236978911231,1.1243609612555172,1.1243609612555172,1.1243609612555172,1.085435998038254,1.0870975968612064,1.0854458067680235,1.0861108386463953,1.085435998038254,1.083436978911231,1.0864188327611575,1.08574595389897,1.0861677292790584,1.085435998038254,1.057453653751839,1.109512506130456
1.0,1.1304358564662207,1.121580414292581,1.1304358564662207,1.1304358564662207,1.1304358564662207,1.091075591391925,1.0857634660288062,1.087359383519872,1.0859648556169648,1.091075591391925,1.0873745827340726,1.0868369105317255,1.0882827357825602,1.0894074776334062,1.091075591391925,1.0580742975588162,1.1125843793875858
1.0,1.1216115195495657,1.126072111315066,1.1216115195495657,1.1216115195495657,1.1216115195495657,1.089776780194592,1.0908724308798492,1.0912852020581494,1.091996614135035,1.089776780194592,1.0910303111001207,1.0930390040230922,1.0921487878413207,1.0908933547644635,1.089776780194592,1.0600914944409041,1.1105104476760221
1.0,1.4908242634922477,1.4891034628821271,1.4908242634922477,1.4908242634922477,1.4908242634922477,1.4549827359915122,1.4287328899980756,1.4544430766285747,1.4523048036810877,1.4549827359915122,1.4551151052692137,1.4566933543495018,1.454076515551863,1.4560824192216484,1.4549827359915122,1.373473807683731,1.4121154545204617
1.0,1.525884686099118,1.5228272770467082,1.525884686099118,1.525884686099118,1.525884686099118,1.4889065631003782,1.465645464498936,1.4935649802714484,1.4824508852025533,1.4889065631003782,1.4814799512467205,1.4903216476955812,1.4820790381556386,1.4830499721114714,1.4889065631003782,1.4074617307414217,1.440452827070465
1.0,1.5371613724186857,1.5357282970389206,1.5371613724186857,1.5371613724186857,1.5371613724186857,1.5085811740647912,1.4759253499854659,1.5023610170973007,1.5049120945463859,1.5085811740647912,1.5064772974434342,1.5091198477891001,1.5068635163401083,1.513053182342072,1.5085811740647912,1.4132664158276567,1.4505568666670732
1.0,1.5672020342027804,1.5674174305158417,1.5672020342027804,1.5672020342027804,1.5672020342027804,1.5544074932069387,1.5202994870336803,1.5424745374633422,1.550519589756182,1.5544074932069387,1.5386404830908509,1.5438853833138937,1.5486133323855895,1.551305786298856,1.5544074932069387,1.442110625392425,1.4803973200390728
1.0,1.6046938708584295,1.6029776674937966,1.6046938708584295,1.6046938708584295,1.6046938708584295,1.5680305199986881,1.5470206928214603,1.5727528120593348,1.5715066516544418,1.5680305199986881,1.568205419704638,1.572720018364469,1.57249046250041,1.5682491446311255,1.5680305199986881,1.467080595970748,1.5235950634557995
1.0,1.5134608013348065,1.5152645938084823,1.5134608013348065,1.5134608013348065,1.5134608013348065,1.5022660142950555,1.4732249554688732,1.4998872629703952,1.4883655385447905,1.5022660142950555,1.4862009875763793,1.48835426484183,1.5020067191269646,1.4933259678473991,1.5022660142950555,1.442898694505197,1.4594710378570945
1.0,1.519363154763591,1.5174594181138277,1.519363154763591,1.519363154763591,1.519363154763591,1.5036799909345873,1.4778775602708292,1.4929941358112129,1.5013343154197,1.5036799909345873,1.5076461089549278,1.5067962265219976,1.4988639904813168,1.5028527720332021,1.5036799909345873,1.4436556276381767,1.4476557409558344
1.0,1.564881297898223,1.5666455752034092,1.564881297898223,1.564881297898223,1.564881297898223,1.5317847625250076,1.5081521591160316,1.5364568302035562,1.5360974403821293,1.5317847625250076,1.5401269626223695,1.5334728056256486,1.5301729536289115,1.5350628333204461,1.5317847625250076,1.4453896275741296,1.4879392043109354
