no,EIP,EIP_BB3,EIP_BB5,EIP_BB9,EIP_BB11,pips,pips_1SC,pips_2SC,pips_8SC,pips_4PQ,pips_5PQ,pips_6PQ,pips_8PQ,pips_9PQ,pips_10PQ,tap,mana
0.0,78.58452159344579,81.76005351341895,78.58452159344579,78.58452159344579,78.58452159344579,78.54702918263531,89.56976671991804,85.7675826748466,75.49259353477144,78.54702918263531,83.85783498974877,80.76071790360501,75.8668143197034,74.49188594542913,78.54702918263531,53.40387123222081,92.36976079557749
0.0,77.64969122714808,85.97640931835022,77.64969122714808,77.64969122714808,77.64969122714808,78.39038630047678,92.92307346184953,90.2273777440288,75.1833875641236,78.39038630047678,82.00245552056427,79.95990863683117,76.71270571756482,80.9824099546362,78.39038630047678,52.60815159402028,93.85742546972466
0.0,82.31117010804543,81.84184695071566,82.31117010804543,82.31117010804543,82.31117010804543,50.245676033707575,63.315859465440774,56.769656045297914,48.98079003602137,50.245676033707575,54.32740919004867,52.15014274986911,48.76999675837453,47.33782525988593,50.245676033707575,23.154436934305576,70.34860395341713
0.0,92.86520683391831,93.43450537066175,92.86520683391831,92.86520683391831,92.86520683391831,76.12155990626046,79.11189496410697,78.95880212206163,74.42094571486474,76.12155990626046,81.23535907335841,78.71296246461594,74.39721069959504,72.19394098707829,76.12155990626046,42.32094912654048,95.853454330583
0.0,93.13103869017688,93.3631794742104,93.13103869017688,93.13103869017688,93.13103869017688,72.88166730536878,75.30827071181764,78.264288143071,71.19154924045571,72.88166730536878,78.93774133261833,78.36596658391714,70.52415173316011,68.89109489571548,72.88166730536878,41.96391458098147,95.45619273955622
0.0,92.24512817375516,93.83584034286027,92.24512817375516,92.24512817375516,92.24512817375516,75.53450106458253,78.5112292612802,78.35683991206301,74.06676118047974,75.53450106458253,81.21328456789578,78.66847275257669,73.72801026715229,72.31769517720393,75.53450106458253,42.17686354839273,96.27272010535243
0.0,92.35556916646247,93.97774026712857,92.35556916646247,92.35556916646247,92.35556916646247,72.58897040620049,75.53810188476947,76.31340517686759,71.58924474107526,72.58897040620049,79.08245965827201,75.86883727194129,70.70048451162617,68.87511659589805,72.58897040620049,42.408262598881194,96.59704822308352
0.0,93.1118802355437,93.27745425757908,93.1118802355437,93.1118802355437,93.1118802355437,73.35448410116703,76.02722898976371,75.78612392307934,71.60866100830815,73.35448410116703,79.17922466051425,75.86929678024704,70.72749937338993,69.45113349637589,73.35448410116703,42.43325041793398,96.48569597344759
0.0,93.17577901380324,93.01276314075906,93.17577901380324,93.17577901380324,93.17577901380324,76.15386911895165,80.85228825417651,79.16312779112022,74.54927411435435,76.15386911895165,81.19577527072815,78.54316186264477,74.24745569751809,72.31109161860182,76.15386911895165,42.269729548261076,96.40151646661322
0.0,82.92915905825065,82.5967221456313,82.92915905825065,82.92915905825065,82.92915905825065,49.02996782960416,62.3052897918332,56.353139214334426,47.91039307409323,49.02996782960416,53.51843159061313,51.04053315371936,48.11724090360909,46.369347207038146,49.02996782960416,22.853738155918453,69.36015392743413
