no,EIP,EIP_BB3,EIP_BB5,EIP_BB9,EIP_BB11,pips,pips_1SC,pips_2SC,pips_8SC,pips_4PQ,pips_5PQ,pips_6PQ,pips_8PQ,pips_9PQ,pips_10PQ,tap,mana
0.0,0.0,0.0,0.0
1.2962268885885522,20.947259033048557,34702.71844051876,76.74568624915398
1.2830553347020135,20.848320810496727,58561.40601188684,78.83629810595501
1.2939487309019162,20.926130194451208,37192.52965268714,76.75178428790595
1.2962268885885522,20.947259033048557,34702.71844051876,76.74568624915398
1.2962268885885522,20.947259033048557,34702.71844051876,76.74568624915398
1.2814291500066237,17.41909259571386,209561.48058792952,58.398882165768924
1.2683773974811123,16.33772125676889,359452.0293931913,68.65805120441314
1.278379369942936,17.149933473305357,264333.88871546305,64.42140617694554
1.2799584031452662,17.448977096001357,206255.1834358563,56.897564399936975
1.2814291500066237,17.41909259571386,209561.48058792952,58.398882165768924
1.2798775218755922,17.341118806687167,228693.42477617657,62.601289267210525
1.280448481752507,17.41526378166552,216001.62326354717,60.3730080333404
1.280434759451781,17.436210691571688,206607.12908289954,56.89448915875594
1.2795206343489216,17.41313268290562,204541.86405983169,55.773429211241925
1.2814291500066237,17.41909259571386,209561.48058792952,58.398882165768924
1.2350546274710081,16.68138355677327,128358.34099665548,28.957533596914654
1.26795107069097,18.91072202577703,324612.88604602794,77.89630297463364
